LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,DISABILITY_CATEGORY,AM_M_7,AS_M_7,BL_M_7,HI_M_7,MU_M_7,PI_M_7,WH_M_7,AM_F_7,AS_F_7,BL_F_7,HI_F_7,MU_F_7,PI_F_7,WH_F_7,TOTAL_STUDENTS_REPORTED,LEP_M,NLEP_M,LEP_F,NLEP_F,CF_M,HH_M,PPPS_M,RC39_M,RC79TO40_M,RC80_M,RF_M,SS_M,CF_F,HH_F,PPPS_F,RC39_F,RC79TO40_F,RC80_F,RF_F,SS_F
"NY","NEW YORK","3618600","CHEEKTOWAGA-MARYVALE UNION FREE SCHOOL DISTRICT","04443","MARYVALE INTERMEDIATE SCHOOL","361860004443","MD",0,0,0,0,0,0,1,0,0,0,0,1,0,2,4,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
"NY","NEW YORK","3600122","NEW YORK CITY GEOGRAPHIC DISTRICT #25","02589","PS 164 QUEENS VALLEY","360012202589","MD",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3630060","WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT","04042","WATERFORD-HALFMOON JUNIOR-SENIOR HIGH SCHOOL","363006004042","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"NY","NEW YORK","3630060","WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT","04041","WATERFORD-HALFMOON ELEMENTARY SCHOOL","363006004041","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NY","NEW YORK","3607560","CINCINNATUS CENTRAL SCHOOL DISTRICT","00539","CINCINNATUS ELEMENTARY SCHOOL","360756000539","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"NY","NEW YORK","3618630","MASSAPEQUA UNION FREE SCHOOL DISTRICT","01682","BERNER MIDDLE SCHOOL","361863001682","MD",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"NY","NEW YORK","3615810","JERICHO UNION FREE SCHOOL DISTRICT","01370","JERICHO SENIOR HIGH SCHOOL","361581001370","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"NY","NEW YORK","3600122","NEW YORK CITY GEOGRAPHIC DISTRICT #25","02402","PS 107 THOMAS A DOOLEY","360012202402","MD",0,1,0,0,0,0,2,0,1,0,1,0,0,0,5,0,3,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
"NY","NEW YORK","3618630","MASSAPEQUA UNION FREE SCHOOL DISTRICT","03506","MHS AMES CAMPUS","361863003506","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"NY","NEW YORK","3604140","BEACON CITY SCHOOL DISTRICT","00177","BEACON HIGH SCHOOL","360414000177","MD",0,1,0,0,0,0,2,0,0,1,0,0,0,0,4,0,3,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
"NY","NEW YORK","3615900","JOHNSON CITY CENTRAL SCHOOL DISTRICT","01376","JOHNSON CITY ELEMENTARY/INTERMEDIATE SCHOOL","361590001376","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
"NY","NEW YORK","3627540","SOUTHAMPTON UNION FREE SCHOOL DISTRICT","03743","SOUTHAMPTON ELEMENTARY SCHOOL","362754003743","MD",0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
"NY","NEW YORK","3600122","NEW YORK CITY GEOGRAPHIC DISTRICT #25","02014","JOHN BOWNE HIGH SCHOOL","360012202014","MD",0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
